290	9.448
291	9.448
292	9.448
293	9.473
294	9.521
295	9.546
296	9.546
297	9.546
298	9.57
299	9.57
300	9.57
301	9.57
302	9.546
303	9.546
304	9.521
305	9.497
306	9.473
307	9.448
308	9.448
309	9.448
310	9.448
311	9.448
312	9.448
313	9.473
314	9.521
315	9.546
316	9.546
317	9.57
318	9.57
319	9.57
320	9.57
321	9.57
322	9.546
323	9.546
324	9.521
325	9.497
326	9.473
327	9.448
328	9.448
329	9.448
330	9.424
331	9.448
332	9.448
333	9.473
334	9.521
335	9.546
336	9.546
337	9.546
338	9.546
339	9.57
340	9.57
341	9.57
342	9.546
343	9.546
344	9.521
345	9.497
346	9.473
347	9.448
348	9.448
349	9.448
350	9.424
351	9.448
352	9.448
353	9.473
354	9.521
355	9.546
356	9.546
357	9.546
358	9.546
359	9.57
360	9.57
361	9.57
362	9.546
363	9.546
364	9.521
365	9.497
366	9.473
367	9.448
368	9.448
369	9.448
370	9.424
371	9.448
372	9.448
373	9.473
374	9.521
375	9.546
376	9.546
377	9.546
378	9.546
379	9.57
380	9.57
381	9.57
382	9.546
383	9.546
384	9.521
385	9.497
386	9.473
387	9.448
388	9.448
389	9.448
390	9.448
391	9.448
392	9.448
393	9.473
394	9.521
395	9.546
396	9.546
397	9.546
398	9.546
399	9.57
400	9.57
401	9.57
402	9.546
403	9.546
404	9.521
405	9.497
406	9.473
407	9.448
408	9.448
409	9.448
410	9.424
411	9.448
412	9.448
413	9.473
414	9.521
415	9.546
416	9.546
417	9.546
418	9.546
419	9.57
420	9.57
421	9.57
422	9.546
423	9.546
424	9.521
425	9.497
426	9.473
427	9.448
428	9.448
429	9.448
430	9.424
431	9.448
432	9.448
433	9.473
434	9.521
435	9.546
436	9.546
437	9.546
438	9.57
439	9.57
440	9.57
441	9.57
442	9.546
443	9.546
444	9.521
445	9.497
446	9.473
447	9.448
448	9.448
449	9.424
450	9.424
451	9.448
452	9.448
453	9.473
454	9.521
455	9.546
456	9.546
457	9.546
458	9.546
459	9.57
460	9.57
461	9.546
462	9.546
463	9.546
464	9.521
465	9.473
466	9.473
467	9.448
468	9.448
469	9.448
470	9.424
471	9.448
472	9.448
473	9.473
474	9.521
475	9.546
476	9.546
477	9.546
478	9.546
479	9.546
480	9.57
481	9.546
482	9.546
483	9.546
484	9.521
485	9.497
486	9.473
487	9.448
488	9.424
489	9.448
490	9.424
491	9.448
492	9.448
493	9.473
494	9.521
495	9.546
496	9.546
497	9.546
498	9.546
499	9.57
500	9.546
501	9.546
502	9.546
503	9.546
504	9.521
505	9.497
506	9.473
507	9.448
508	9.448
509	9.448
510	9.424
511	9.448
512	9.448
513	9.473
514	9.521
515	9.546
516	9.546
517	9.546
518	9.546
519	9.546
520	9.546
521	9.57
522	9.546
523	9.546
524	9.521
525	9.497
526	9.473
527	9.448
528	9.448
529	9.448
530	9.424
531	9.448
532	9.448
533	9.473
534	9.521
535	9.546
536	9.546
537	9.546
538	9.546
539	9.57
540	9.546
541	9.546
542	9.546
543	9.546
544	9.521
545	9.497
546	9.473
547	9.448
548	9.448
549	9.448
550	9.424
551	9.448
552	9.448
553	9.473
554	9.521
555	9.546
556	9.546
557	9.546
558	9.546
559	9.546
560	9.57
561	9.546
562	9.546
563	9.546
564	9.521
565	9.497
566	9.473
567	9.448
568	9.448
569	9.424
570	9.424
571	9.448
572	9.448
573	9.473
574	9.521
575	9.546
576	9.546
577	9.546
578	9.546
579	9.546
580	9.546
581	9.546
582	9.546
583	9.546
584	9.521
585	9.497
586	9.473
587	9.448
588	9.448
589	9.448
590	9.424
591	9.424
592	9.448
593	9.473
594	9.521
595	9.546
596	9.546
597	9.546
598	9.546
599	9.546
600	9.57
601	9.546
602	9.546
603	9.546
604	9.521
605	9.473
606	9.473
607	9.448
608	9.448
609	9.424
610	9.424
611	9.448
612	9.448
613	9.473
614	9.521
615	9.546
616	9.546
617	9.546
618	9.546
619	9.546
620	9.546
621	9.546
622	9.546
623	9.546
624	9.521
625	9.497
626	9.473
627	9.448
628	9.448
629	9.424
630	9.424
631	9.424
632	9.448
633	9.473
634	9.521
635	9.546
636	9.546
637	9.546
638	9.546
639	9.546
640	9.546
641	9.546
642	9.546
643	9.546
644	9.521
645	9.497
646	9.473
647	9.448
648	9.448
649	9.448
650	9.424
651	9.424
652	9.448
653	9.473
654	9.521
655	9.546
656	9.546
657	9.546
658	9.546
659	9.57
660	9.546
661	9.546
662	9.546
663	9.546
664	9.521
665	9.497
666	9.448
667	9.448
668	9.424
669	9.424
670	9.424
671	9.424
672	9.448
673	9.473
674	9.521
675	9.546
676	9.546
677	9.546
678	9.546
679	9.546
680	9.546
681	9.546
682	9.546
683	9.546
684	9.521
685	9.497
686	9.448
687	9.448
688	9.448
689	9.448
690	9.424
691	9.448
692	9.448
693	9.473
694	9.521
695	9.546
696	9.546
697	9.546
698	9.546
699	9.546
700	9.546
701	9.546
702	9.546
703	9.546
704	9.521
705	9.497
706	9.448
707	9.448
708	9.448
709	9.424
710	9.424
711	9.424
712	9.448
713	9.473
714	9.521
715	9.546
716	9.546
717	9.546
718	9.546
719	9.546
720	9.546
721	9.546
722	9.546
723	9.546
724	9.521
725	9.497
726	9.473
727	9.448
728	9.448
729	9.424
730	9.424
731	9.424
732	9.448
733	9.473
734	9.521
735	9.546
736	9.546
737	9.546
738	9.546
739	9.546
740	9.546
741	9.546
742	9.546
743	9.546
744	9.521
745	9.473
746	9.448
747	9.448
748	9.448
749	9.424
750	9.424
751	9.424
752	9.448
753	9.473
754	9.497
755	9.546
756	9.546
757	9.546
758	9.546
759	9.546
760	9.546
761	9.546
762	9.546
763	9.546
764	9.521
765	9.497
766	9.473
767	9.448
768	9.424
769	9.424
770	9.424
771	9.424
772	9.448
773	9.473
774	9.521
775	9.546
776	9.546
777	9.546
778	9.546
779	9.546
780	9.546
781	9.546
782	9.546
783	9.546
784	9.521
785	9.497
786	9.448
787	9.448
788	9.448
789	9.424
790	9.424
791	9.424
792	9.448
793	9.473
794	9.497
795	9.546
796	9.546
797	9.546
798	9.546
799	9.546
800	9.546
801	9.546
802	9.546
803	9.546
804	9.521
805	9.497
806	9.473
807	9.448
808	9.448
809	9.424
810	9.424
811	9.424
812	9.448
813	9.473
814	9.497
815	9.546
816	9.546
817	9.546
818	9.546
819	9.546
820	9.546
821	9.546
822	9.546
823	9.546
824	9.521
825	9.497
826	9.448
827	9.448
828	9.448
829	9.448
830	9.424
831	9.424
832	9.448
833	9.473
834	9.497
835	9.546
836	9.546
837	9.546
838	9.546
839	9.546
840	9.546
841	9.546
842	9.546
843	9.546
844	9.521
845	9.497
846	9.448
847	9.448
848	9.448
849	9.448
850	9.424
851	9.424
852	9.448
853	9.473
854	9.497
855	9.546
856	9.546
857	9.546
858	9.546
859	9.546
860	9.546
861	9.546
862	9.546
863	9.546
864	9.521
865	9.497
866	9.448
867	9.448
868	9.448
869	9.424
870	9.424
871	9.424
872	9.448
873	9.473
874	9.521
875	9.546
876	9.546
877	9.546
878	9.546
879	9.546
880	9.546
881	9.546
882	9.546
883	9.546
884	9.521
885	9.497
886	9.473
887	9.448
888	9.448
889	9.424
890	9.424
891	9.424
892	9.448
893	9.473
894	9.497
895	9.546
896	9.546
897	9.546
898	9.546
899	9.546
900	9.546
901	9.546
902	9.546
903	9.546
904	9.521
905	9.497
906	9.448
907	9.448
908	9.448
909	9.424
910	9.424
911	9.424
912	9.448
913	9.473
914	9.497
915	9.546
916	9.546
917	9.546
918	9.546
919	9.546
920	9.546
921	9.546
922	9.546
923	9.546
924	9.521
925	9.497
926	9.448
927	9.448
928	9.424
929	9.424
930	9.424
931	9.424
932	9.448
933	9.473
934	9.497
935	9.546
936	9.546
937	9.546
938	9.546
939	9.546
940	9.546
941	9.546
942	9.546
943	9.546
944	9.521
945	9.497
946	9.448
947	9.448
948	9.424
949	9.424
950	9.424
951	9.424
952	9.448
953	9.473
954	9.497
955	9.546
956	9.546
957	9.546
958	9.546
959	9.546
960	9.546
961	9.546
962	9.546
963	9.546
964	9.521
965	9.497
966	9.473
967	9.448
968	9.424
969	9.424
970	9.424
971	9.424
972	9.448
973	9.473
974	9.497
975	9.546
976	9.546
977	9.546
978	9.546
979	9.546
980	9.546
981	9.546
982	9.546
983	9.546
984	9.521
985	9.497
986	9.448
987	9.448
988	9.424
989	9.424
990	9.424
991	9.424
992	9.448
993	9.473
994	9.497
995	9.546
996	9.546
997	9.546
998	9.546
999	9.546
1000	9.546
1001	9.546
1002	9.546
1003	9.546
1004	9.521
1005	9.497
1006	9.473
1007	9.448
1008	9.424
1009	9.424
1010	9.424
1011	9.424
1012	9.448
1013	9.448
1014	9.497
1015	9.546
1016	9.546
1017	9.546
1018	9.546
1019	9.546
1020	9.546
1021	9.546
1022	9.546
1023	9.546
1024	9.521
1025	9.497
1026	9.448
1027	9.448
1028	9.448
1029	9.424
1030	9.424
1031	9.424
1032	9.448
1033	9.448
1034	9.497
1035	9.546
1036	9.546
1037	9.546
1038	9.546
1039	9.546
1040	9.546
1041	9.546
1042	9.546
1043	9.546
1044	9.521
1045	9.497
1046	9.448
1047	9.448
1048	9.424
1049	9.424
1050	9.424
1051	9.424
1052	9.448
1053	9.448
1054	9.497
1055	9.546
1056	9.546
1057	9.546
1058	9.546
1059	9.546
1060	9.546
1061	9.546
1062	9.546
1063	9.546
1064	9.521
1065	9.497
1066	9.448
1067	9.448
1068	9.424
1069	9.424
1070	9.424
1071	9.424
1072	9.448
1073	9.448
1074	9.497
1075	9.546
1076	9.546
1077	9.546
1078	9.546
1079	9.546
1080	9.546
1081	9.546
1082	9.546
1083	9.546
1084	9.521
1085	9.473
1086	9.448
1087	9.448
1088	9.424
1089	9.424
1090	9.424
1091	9.424
1092	9.448
1093	9.448
1094	9.497
1095	9.546
1096	9.546
1097	9.546
1098	9.546
1099	9.546
1100	9.546
1101	9.546
1102	9.546
1103	9.546
1104	9.521
1105	9.497
1106	9.448
1107	9.448
1108	9.424
1109	9.424
1110	9.424
1111	9.424
1112	9.448
1113	9.448
1114	9.497
1115	9.546
1116	9.546
1117	9.546
1118	9.546
1119	9.546
1120	9.546
1121	9.546
1122	9.546
1123	9.546
1124	9.521
1125	9.473
1126	9.448
1127	9.448
1128	9.424
1129	9.424
1130	9.424
1131	9.424
1132	9.424
1133	9.448
1134	9.497
1135	9.546
1136	9.546
1137	9.546
1138	9.546
1139	9.546
1140	9.546
1141	9.546
1142	9.546
1143	9.546
1144	9.521
1145	9.473
1146	9.448
1147	9.448
1148	9.424
1149	9.424
1150	9.424
1151	9.424
1152	9.448
1153	9.448
1154	9.497
1155	9.546
1156	9.546
1157	9.546
1158	9.546
1159	9.546
1160	9.546
1161	9.546
1162	9.546
1163	9.546
1164	9.521
1165	9.473
1166	9.448
1167	9.448
1168	9.424
1169	9.424
1170	9.424
1171	9.424
1172	9.424
1173	9.448
1174	9.497
1175	9.521
1176	9.546
1177	9.546
1178	9.546
1179	9.546
1180	9.546
1181	9.546
1182	9.546
1183	9.546
1184	9.521
1185	9.473
1186	9.448
1187	9.448
1188	9.424
1189	9.424
1190	9.424
1191	9.424
1192	9.424
1193	9.448
1194	9.497
1195	9.546
1196	9.546
1197	9.546
1198	9.546
1199	9.546
1200	9.546
1201	9.546
1202	9.546
1203	9.546
1204	9.521
1205	9.473
1206	9.448
1207	9.448
1208	9.424
1209	9.424
1210	9.424
1211	9.424
1212	9.424
1213	9.448
1214	9.497
1215	9.521
1216	9.546
1217	9.546
1218	9.546
1219	9.546
1220	9.546
1221	9.546
1222	9.546
1223	9.546
1224	9.521
1225	9.497
1226	9.448
1227	9.448
1228	9.424
1229	9.424
1230	9.424
1231	9.424
1232	9.448
1233	9.448
1234	9.497
1235	9.546
1236	9.546
1237	9.546
1238	9.546
1239	9.546
1240	9.546
1241	9.546
1242	9.546
1243	9.546
1244	9.521
1245	9.473
1246	9.448
1247	9.448
1248	9.424
1249	9.424
1250	9.424
1251	9.424
1252	9.448
1253	9.448
1254	9.497
1255	9.546
1256	9.546
1257	9.546
1258	9.546
1259	9.546
1260	9.546
1261	9.546
1262	9.546
1263	9.546
1264	9.521
1265	9.473
1266	9.448
1267	9.448
1268	9.424
1269	9.424
1270	9.424
1271	9.424
1272	9.424
1273	9.448
1274	9.497
1275	9.546
1276	9.546
1277	9.546
1278	9.546
1279	9.546
1280	9.546
1281	9.546
1282	9.546
1283	9.546
1284	9.521
1285	9.473
1286	9.448
1287	9.448
1288	9.424
1289	9.424
1290	9.424
1291	9.424
1292	9.424
1293	9.448
1294	9.497
1295	9.521
1296	9.546
1297	9.546
1298	9.546
1299	9.546
1300	9.546
1301	9.546
1302	9.546
1303	9.546
1304	9.521
1305	9.473
1306	9.448
1307	9.448
1308	9.424
1309	9.424
1310	9.424
1311	9.424
1312	9.424
1313	9.448
1314	9.497
1315	9.521
1316	9.546
1317	9.546
1318	9.546
1319	9.546
1320	9.546
1321	9.546
1322	9.546
1323	9.546
1324	9.521
1325	9.473
1326	9.448
1327	9.448
1328	9.424
1329	9.424
1330	9.424
1331	9.424
1332	9.424
1333	9.448
1334	9.497
1335	9.521
1336	9.546
1337	9.546
1338	9.546
1339	9.546
1340	9.546
1341	9.546
1342	9.546
1343	9.546
1344	9.521
1345	9.473
1346	9.448
1347	9.448
1348	9.424
1349	9.424
1350	9.424
1351	9.424
1352	9.424
1353	9.448
1354	9.473
1355	9.521
1356	9.546
1357	9.546
1358	9.546
1359	9.546
1360	9.546
1361	9.546
1362	9.546
1363	9.546
1364	9.521
1365	9.473
1366	9.448
1367	9.448
1368	9.424
1369	9.424
1370	9.424
1371	9.424
1372	9.424
1373	9.448
1374	9.473
1375	9.521
1376	9.546
1377	9.546
1378	9.546
1379	9.546
1380	9.546
1381	9.546
1382	9.546
1383	9.546
1384	9.521
1385	9.473
1386	9.448
1387	9.448
1388	9.424
1389	9.424
1390	9.424
1391	9.424
1392	9.424
1393	9.448
1394	9.473
1395	9.521
1396	9.546
1397	9.546
1398	9.546
1399	9.546
1400	9.546
1401	9.546
1402	9.546
1403	9.546
1404	9.521
1405	9.473
1406	9.448
1407	9.424
1408	9.424
1409	9.424
1410	9.424
1411	9.424
1412	9.424
1413	9.448
1414	9.473
1415	9.521
1416	9.546
1417	9.546
1418	9.546
1419	9.546
1420	9.546
1421	9.546
1422	9.546
1423	9.546
1424	9.521
1425	9.473
1426	9.448
1427	9.448
1428	9.424
1429	9.424
1430	9.424
1431	9.424
1432	9.424
1433	9.448
1434	9.473
1435	9.521
1436	9.546
1437	9.546
1438	9.546
1439	9.546
1440	9.546
1441	9.546
1442	9.546
1443	9.546
1444	9.521
1445	9.473
1446	9.448
1447	9.448
1448	9.424
1449	9.424
1450	9.424
1451	9.424
1452	9.424
1453	9.448
1454	9.473
1455	9.521
1456	9.546
1457	9.546
1458	9.546
1459	9.546
1460	9.546
1461	9.546
1462	9.546
1463	9.546
1464	9.521
1465	9.473
1466	9.448
1467	9.448
1468	9.424
1469	9.424
1470	9.399
1471	9.424
1472	9.424
1473	9.448
1474	9.473
1475	9.521
1476	9.546
1477	9.546
1478	9.546
1479	9.546
1480	9.546
1481	9.546
1482	9.546
1483	9.546
1484	9.521
1485	9.473
1486	9.448
1487	9.448
1488	9.424
1489	9.424
1490	9.424
1491	9.424
1492	9.424
1493	9.448
1494	9.473
1495	9.521
1496	9.546
1497	9.546
1498	9.546
1499	9.546
1500	9.546
1501	9.546
1502	9.546
1503	9.546
1504	9.521
1505	9.473
1506	9.448
1507	9.448
1508	9.424
1509	9.424
1510	9.424
1511	9.399
1512	9.424
1513	9.448
1514	9.473
1515	9.521
1516	9.546
1517	9.546
1518	9.546
1519	9.546
1520	9.546
1521	9.546
1522	9.546
1523	9.546
1524	9.521
1525	9.473
1526	9.448
1527	9.424
1528	9.424
1529	9.424
1530	9.399
1531	9.399
1532	9.424
1533	9.448
1534	9.473
1535	9.521
1536	9.546
1537	9.546
1538	9.546
1539	9.546
1540	9.546
1541	9.546
1542	9.546
1543	9.546
1544	9.521
1545	9.473
1546	9.448
1547	9.448
1548	9.424
1549	9.424
1550	9.399
1551	9.399
1552	9.424
1553	9.448
1554	9.473
1555	9.521
1556	9.546
1557	9.546
1558	9.546
1559	9.546
1560	9.546
1561	9.546
1562	9.546
1563	9.546
1564	9.521
1565	9.473
1566	9.448
1567	9.424
1568	9.424
1569	9.424
1570	9.399
1571	9.424
1572	9.424
1573	9.448
1574	9.473
1575	9.521
1576	9.546
1577	9.546
1578	9.546
1579	9.546
1580	9.546
1581	9.546
1582	9.546
1583	9.546
1584	9.521
1585	9.473
1586	9.448
1587	9.424
1588	9.424
1589	9.424
1590	9.399
1591	9.399
1592	9.424
1593	9.448
1594	9.473
1595	9.521
1596	9.521
1597	9.546
1598	9.546
1599	9.546
1600	9.546
1601	9.546
1602	9.546
1603	9.546
1604	9.521
1605	9.473
1606	9.448
1607	9.424
1608	9.424
1609	9.424
1610	9.399
1611	9.399
1612	9.424
1613	9.448
1614	9.473
1615	9.521
1616	9.521
1617	9.546
1618	9.546
1619	9.546
1620	9.546
1621	9.546
1622	9.546
1623	9.521
1624	9.521
1625	9.473
1626	9.448
1627	9.424
1628	9.424
1629	9.399
1630	9.399
1631	9.399
1632	9.424
1633	9.448
1634	9.473
1635	9.521
1636	9.521
1637	9.546
1638	9.546
1639	9.546
1640	9.546
1641	9.546
1642	9.546
1643	9.546
1644	9.521
1645	9.473
1646	9.448
1647	9.424
1648	9.399
1649	9.424
1650	9.399
1651	9.399
1652	9.424
1653	9.448
1654	9.473
1655	9.521
1656	9.521
1657	9.546
1658	9.546
1659	9.546
1660	9.546
1661	9.546
1662	9.546
1663	9.521
1664	9.497
1665	9.473
1666	9.448
1667	9.424
1668	9.399
1669	9.399
1670	9.399
1671	9.399
1672	9.424
1673	9.448
1674	9.473
1675	9.521
1676	9.521
1677	9.521
1678	9.546
1679	9.546
1680	9.546
1681	9.546
1682	9.546
1683	9.521
1684	9.521
1685	9.473
1686	9.448
1687	9.424
1688	9.424
1689	9.424
1690	9.399
1691	9.399
1692	9.424
1693	9.448
1694	9.473
1695	9.521
1696	9.521
1697	9.546
1698	9.546
1699	9.546
1700	9.546
1701	9.546
1702	9.546
1703	9.521
1704	9.497
1705	9.473
1706	9.448
1707	9.424
1708	9.424
1709	9.399
1710	9.399
1711	9.399
1712	9.424
1713	9.448
1714	9.473
1715	9.521
1716	9.521
1717	9.521
1718	9.546
1719	9.546
1720	9.546
1721	9.546
1722	9.546
1723	9.521
1724	9.521
1725	9.473
1726	9.448
1727	9.424
1728	9.424
1729	9.399
1730	9.399
1731	9.399
1732	9.424
1733	9.448
1734	9.473
1735	9.521
1736	9.521
1737	9.521
1738	9.546
1739	9.546
1740	9.546
1741	9.546
1742	9.546
1743	9.521
1744	9.521
1745	9.473
1746	9.448
1747	9.424
1748	9.424
1749	9.399
1750	9.399
1751	9.399
1752	9.424
1753	9.448
1754	9.473
1755	9.521
1756	9.521
1757	9.521
1758	9.546
1759	9.546
1760	9.546
1761	9.546
1762	9.546
1763	9.546
1764	9.497
1765	9.473
1766	9.448
1767	9.424
1768	9.399
1769	9.399
1770	9.399
1771	9.399
1772	9.424
1773	9.448
1774	9.473
1775	9.497
1776	9.521
1777	9.521
1778	9.521
1779	9.546
1780	9.546
1781	9.546
1782	9.546
1783	9.521
1784	9.497
1785	9.473
1786	9.448
1787	9.424
1788	9.424
1789	9.399
1790	9.399
1791	9.399
1792	9.424
1793	9.448
1794	9.473
1795	9.521
1796	9.521
1797	9.521
1798	9.546
1799	9.546
1800	9.546
1801	9.546
1802	9.546
1803	9.546
1804	9.497
1805	9.473
1806	9.448
1807	9.424
1808	9.424
1809	9.399
1810	9.399
1811	9.399
1812	9.399
1813	9.424
1814	9.473
1815	9.497
1816	9.521
1817	9.521
1818	9.546
1819	9.546
1820	9.546
1821	9.546
1822	9.546
1823	9.521
1824	9.497
1825	9.473
1826	9.448
1827	9.424
1828	9.399
1829	9.399
1830	9.399
1831	9.399
1832	9.424
1833	9.424
1834	9.473
1835	9.521
1836	9.521
1837	9.521
1838	9.546
1839	9.546
1840	9.546
1841	9.546
1842	9.546
1843	9.521
1844	9.521
1845	9.473
1846	9.448
1847	9.424
1848	9.424
1849	9.399
1850	9.399
1851	9.399
1852	9.399
1853	9.424
1854	9.473
1855	9.497
1856	9.521
1857	9.521
1858	9.521
1859	9.546
1860	9.546
1861	9.546
1862	9.546
1863	9.521
1864	9.521
1865	9.473
1866	9.448
1867	9.424
1868	9.399
1869	9.399
1870	9.399
1871	9.399
1872	9.399
1873	9.424
1874	9.448
1875	9.521
1876	9.521
1877	9.521
1878	9.521
1879	9.546
1880	9.546
1881	9.546
1882	9.521
1883	9.521
1884	9.497
1885	9.473
1886	9.448
1887	9.424
1888	9.424
1889	9.399
1890	9.399
1891	9.399
1892	9.399
1893	9.424
1894	9.448
1895	9.497
1896	9.521
1897	9.521
1898	9.546
1899	9.546
1900	9.546
1901	9.546
1902	9.546
1903	9.521
1904	9.521
1905	9.473
1906	9.448
1907	9.424
1908	9.399
1909	9.399
1910	9.399
1911	9.399
1912	9.399
1913	9.448
1914	9.473
1915	9.497
1916	9.521
1917	9.521
1918	9.546
1919	9.546
1920	9.546
1921	9.546
1922	9.546
1923	9.521
1924	9.521
1925	9.473
1926	9.448
1927	9.424
1928	9.424
1929	9.399
1930	9.399
1931	9.399
1932	9.424
1933	9.424
1934	9.473
1935	9.497
1936	9.521
1937	9.521
1938	9.546
1939	9.546
1940	9.546
1941	9.546
1942	9.546
1943	9.521
1944	9.521
1945	9.473
1946	9.448
1947	9.424
1948	9.424
1949	9.399
1950	9.399
1951	9.399
1952	9.424
1953	9.448
1954	9.473
1955	9.521
1956	9.521
1957	9.546
1958	9.546
1959	9.546
1960	9.546
1961	9.546
1962	9.546
1963	9.546
1964	9.521
1965	9.473
1966	9.448
1967	9.424
1968	9.424
1969	9.399
1970	9.399
1971	9.399
1972	9.424
1973	9.448
1974	9.473
1975	9.521
1976	9.521
1977	9.546
1978	9.546
1979	9.546
1980	9.546
1981	9.546
1982	9.546
1983	9.546
1984	9.521
1985	9.473
1986	9.448
1987	9.448
1988	9.424
1989	9.424
1990	9.399
1991	9.399
1992	9.424
1993	9.448
1994	9.473
1995	9.521
1996	9.521
1997	9.546
1998	9.546
1999	9.546
2000	9.546
2001	9.546
2002	9.546
2003	9.546
2004	9.521
2005	9.497
2006	9.448
2007	9.448
2008	9.424
2009	9.424
2010	9.399
2011	9.399
2012	9.424
2013	9.448
2014	9.473
2015	9.521
2016	9.546
2017	9.546
2018	9.546
2019	9.546
2020	9.546
2021	9.546
2022	9.546
2023	9.546
2024	9.521
2025	9.497
2026	9.448
2027	9.448
2028	9.424
2029	9.424
2030	9.424
2031	9.399
2032	9.424
2033	9.448
2034	9.473
2035	9.521
2036	9.546
2037	9.546
2038	9.546
2039	9.546
2040	9.546
2041	9.546
2042	9.546
2043	9.546
2044	9.521
2045	9.497
2046	9.448
2047	9.448
2048	9.424
2049	9.424
2050	9.424
2051	9.424
2052	9.424
2053	9.448
2054	9.473
2055	9.521
2056	9.546
2057	9.546
2058	9.546
2059	9.546
2060	9.546
2061	9.546
2062	9.546
2063	9.546
2064	9.521
2065	9.497
2066	9.448
2067	9.448
2068	9.424
2069	9.424
2070	9.424
2071	9.399
2072	9.424
2073	9.448
2074	9.473
2075	9.521
2076	9.546
2077	9.546
2078	9.546
2079	9.546
2080	9.546
2081	9.546
2082	9.546
2083	9.546
2084	9.521
2085	9.497
2086	9.473
2087	9.448
2088	9.424
2089	9.424
2090	9.424
2091	9.424
2092	9.424
2093	9.448
2094	9.473
2095	9.521
2096	9.546
2097	9.546
2098	9.546
2099	9.546
2100	9.546
2101	9.546
2102	9.546
2103	9.546
2104	9.521
2105	9.497
2106	9.473
2107	9.448
2108	9.424
2109	9.424
2110	9.424
2111	9.424
2112	9.424
2113	9.448
2114	9.473
2115	9.521
2116	9.546
2117	9.546
2118	9.546
2119	9.546
2120	9.546
2121	9.546
2122	9.546
2123	9.546
2124	9.521
2125	9.497
2126	9.473
2127	9.448
2128	9.424
2129	9.424
2130	9.424
2131	9.424
2132	9.424
2133	9.448
2134	9.473
2135	9.521
2136	9.546
2137	9.546
2138	9.546
2139	9.546
2140	9.546
2141	9.546
2142	9.546
